species,longitude,latitude,aet,cwd,ppt,pptdjf,tmn,tmx,tmxjja,fvegrec,mam,brd,rep
Ixodes pacificus,42823.32981,-269894.9005,166.6100006,1299.430054,167.3029938,28.74099922,10.34329987,25.52330017,35.60789871,11,38,143,13
Ixodes pacificus,293448.2981,-269796.0575,127.4670029,1315.25,138.072998,23.66609955,11.38329983,24.25,35.19189835,3,33,73,28
Ixodes pacificus,131408.7657,-269656.2374,279.9400024,1143.98999,350.9100037,64.07879639,8.949999809,23.87330055,33.83560181,2,52,162,22
Ixodes pacificus,135034.273,-269509.7665,259.2470093,1081.76001,324.2829895,59.94469833,8.546699524,21.89999962,31.63629913,8,51,164,22
Ixodes pacificus,262977.7192,-269875.122,111.7829971,1371.319946,118.1200027,20.99180031,10.8732996,27.09000015,38.21429825,3,34,73,28
Ixodes pacificus,225691.0862,-269681.6791,131.9530029,1386.670044,137.3070068,24.62490082,11.47669983,24.98329926,36.03779984,3,34,74,28
Ixodes pacificus,112875.303,-269896.1706,367.6300049,947.7069702,503.730011,83.86959839,6.25330019,20.81999969,30.62669945,2,49,166,22
Ixodes pacificus,26037.07667,-269538.5141,154.3500061,1280.640015,155.1069946,26.37470055,10.48670006,24.95669937,34.79990005,5,37,138,13
Ixodes pacificus,1293.781137,-269863.318,167.5700073,1199.209961,175.1399994,32.25,9.286700249,24.17670059,33.15909958,2,40,128,14
Ixodes pacificus,140962.881,-269673.9462,223.4199982,1016.02002,340.9070129,63.99530029,7.173299789,20.47999954,30.40769958,8,51,163,21
Ixodes pacificus,169216.727,-269680.7688,234.1670074,976.7000122,324.0570068,58.92010117,7.663300037,17.04669952,28.57640076,7,51,86,11
Ixodes pacificus,313862.6459,-269758.4614,151.4170074,1262.030029,171.5,27.55509949,10.84669971,23.44330025,34.38830185,3,34,75,28
Ixodes pacificus,86774.61617,-269888.4874,237.2369995,1266.969971,236.3500061,40.02740097,11.97999954,25.61000061,35.35680008,2,36,151,17
Ixodes pacificus,265441.0545,-269717.725,112.4300003,1390.329956,118.7099991,20.9496994,10.90330029,27.18330002,38.24869919,3,34,74,28
Ixodes pacificus,402634.7815,-270013.5175,195.8430023,1101.22998,240.9029999,29.31669998,7.573299885,20.37330055,30.89719963,3,42,96,29
Ixodes pacificus,115346.1909,-270451.647,350.9230042,992.1069946,422.4899902,69.979599,6.886700153,23.53000069,33.20360184,2,49,166,22
Ixodes pacificus,-88561.64605,-270119.6693,397.1870117,909,784.46698,151.3430023,7.059999943,20.93330002,24.88260078,2,48,184,18
Ixodes pacificus,97009.8743,-270298.2348,237.6999969,1264.849976,246.4230042,41.41799927,12.33329964,25.5366993,35.25090027,2,35,155,18
Ixodes pacificus,267841.4296,-270175.8335,112.9329987,1381.319946,119.3130035,21.13380051,10.81000042,27.08329964,38.09659958,3,34,74,28
Ixodes pacificus,411288.5208,-269986.593,151.4869995,1297.130005,159.2669983,20.78820038,11.13329983,24.82329941,36.24330139,3,41,83,29
Ixodes pacificus,-94083.32474,-270013.2629,430.1170044,853.96698,631.7329712,127.5080032,7.703299999,20.25329971,22.53059959,2,52,185,18
Ixodes pacificus,330904.3858,-270367.4796,213.9100037,1116.709961,232.677002,32.00889969,9.976699829,21.94000053,32.47800064,3,35,76,27
Ixodes pacificus,284409.3548,-270402.9183,148.7899933,1309.02002,164.5769958,28.4640007,11.47999954,22.77330017,33.59500122,3,34,73,28
Ixodes pacificus,-18799.53646,-270417.1713,282.3370056,1077.589966,314.1069946,58.41199875,7.133299828,24.26000023,33.12020111,2,51,120,23
Ixodes pacificus,105609.8829,-270697.5288,293.1000061,1137.119995,325.8999939,53.50180054,8.636699677,23.56329918,33.24990082,6,50,158,22
Ixodes pacificus,370408.3529,-270704.4737,158.6569977,1224.869995,176.3399963,26.04500008,9.073300362,24.18000031,35.37509918,3,36,79,29
Ixodes pacificus,244875.6663,-270597.5348,119.7030029,1381.680054,126.1829987,22.85510063,10.76669979,26.61669922,37.67699814,3,33,74,28
Ixodes pacificus,304095.8734,-270875.5926,133.2799988,1281.109985,147.8730011,26.86910057,11.44999981,25.20999908,36.21730042,3,33,73,28
Ixodes pacificus,230113.6632,-270802.9034,105.6869965,1400.829956,113.0329971,21.0156002,10.22329998,27.11330032,38.31420135,3,33,74,28
Ixodes pacificus,-36426.85505,-270555.6091,305.8930054,1058.890015,372.8829956,73.04740143,6.49669981,24.46999931,32.96989822,2,52,127,20
Ixodes pacificus,154190.2752,-270587.5934,252.6970062,1092.26001,317.5169983,57.66820145,8.2833004,20.94669914,31.22830009,8,54,131,23
Ixodes pacificus,135475.72,-270766.0438,260.0130005,1082.52002,324.7269897,59.47409821,8.579999924,21.32670021,31.14590073,8,51,165,22
Ixodes pacificus,249076.6974,-270540.5773,117.0830002,1390.030029,123.8069992,22.93799973,10.66329956,26.66670036,37.79219818,3,35,73,28
Ixodes pacificus,347165.0011,-271318.4325,81.55999756,1481.670044,83.62999725,11.29730034,13.25329971,30.40670013,42.30020142,5,35,77,30
Ixodes pacificus,365827.0442,-271214.7268,147.0930023,1247.48999,163.3699951,24.03000069,9.43999958,24.92000008,36.15000153,3,35,80,29
Ixodes pacificus,193574.8909,-271060.9956,115.7600021,1355.22998,123.8830032,23.22870064,9.363300323,26.13669968,37.09120178,3,36,99,29
Ixodes pacificus,166807.6163,-271288.1661,207.7030029,1150.709961,279.5069885,49.11729813,8.293299675,21.56999969,32.4396019,3,53,104,22
Ixodes pacificus,284270.7391,-271305.5529,162.3699951,1310.099976,167.7070007,28.90519905,11.60999966,22.62330055,33.4070015,3,34,73,28
Ixodes pacificus,-60329.41268,-270996.6083,325.9169922,998.7800293,433.3529968,84.78990173,6.273300171,24.05330086,31.55929947,2,51,140,20
Ixodes pacificus,54183.62486,-271044.0034,171.1100006,1305.599976,172.772995,29.9598999,9.936699867,25.98670006,36.16930008,11,36,143,13
Ixodes pacificus,74398.26394,-271062.2039,188.2599945,1292.719971,190.2830048,32.70220184,10.60999966,25.5333004,35.40090179,11,36,149,17
Ixodes pacificus,255338.6168,-271012.1007,118.2900009,1398.180054,125.4629974,23.04100037,10.56330013,26.7133007,37.79959869,3,34,73,28
Ixodes pacificus,425112.9826,-271406.1749,149.1699982,1283.920044,157.7700043,20.44589996,10.69330025,25.54999924,36.98080063,3,40,79,29
Ixodes pacificus,222593.627,-271255.1258,134.3070068,1391.180054,140.1970062,24.97500038,11.1967001,25.00329971,36.0481987,3,34,74,28
Ixodes pacificus,219304.1098,-271175.0852,137.7969971,1372.219971,144.177002,25.93239975,11.43669987,24.54000092,35.58940125,3,34,74,28
Ixodes pacificus,190489.9408,-271004.2148,123.1969986,1360.640015,130.3470001,24.89369965,9.586700439,25.60000038,36.52090073,3,36,99,30
Ixodes pacificus,377947.2957,-270987.5595,171.6170044,1231.040039,184.1699982,27.25300026,9.593299866,23.59670067,34.74670029,3,38,82,29
Ixodes pacificus,-70486.1355,-271179.0884,417.6629944,871.6069946,494.269989,97.06089783,5.186699867,23.47330093,29.7458992,8,48,147,19
Ixodes pacificus,352061.2836,-271095.3656,87.53330231,1450.880005,89.51329803,12.0241003,13.0532999,29.72669983,41.54499817,3,35,78,30
Ixodes pacificus,427346.8559,-271016.9407,149.503006,1287.650024,160.1999969,20.60829926,10.99330044,25.01000023,36.37960052,3,40,79,29
Ixodes pacificus,394246.5059,-271291.1057,186.5670013,1174.400024,203.0800018,28.22380066,8.733300209,22.41670036,33.30070114,3,40,102,29
Ixodes pacificus,-33078.10669,-270957.0068,252.2369995,1109.069946,330.7730103,64.7457962,6.539999962,24.51670074,33.08200073,2,52,127,20
Ixodes pacificus,399223.525,-271764.3633,-9999,-9999,225.3000031,28.55069923,7.826700211,21.2866993,31.97820091,3,42,99,29
Ixodes pacificus,200606.442,-271714.581,120.2529984,1355.359985,126.6729965,24.52779961,9.68999958,26.06669998,36.87490082,3,33,97,29
Ixodes pacificus,244187.3967,-271740.6449,122.6200027,1371.930054,129.1300049,23.50489998,10.75329971,26.48329926,37.53010178,3,33,74,28
Ixodes pacificus,426766.3737,-271653.1582,149.4799957,1280.630005,157.9129944,20.31110001,10.81669998,25.23670006,36.63029861,3,40,80,29
Ixodes pacificus,363952.1703,-271544.4934,143.2899933,1273.880005,155.8430023,22.62700081,9.949999809,25.49670029,36.7947998,3,35,79,29
Ixodes pacificus,36563.10461,-271752.3394,163.25,1296.939941,160.746994,27.60420036,10.56999969,25.16670036,35.11439896,11,37,141,13
Ixodes pacificus,210256.5441,-271621.1079,134.4830017,1347.709961,142.1300049,26.41839981,10.92669964,25.01329994,35.97900009,3,34,79,28
Ixodes pacificus,90222.85904,-271757.3932,229.2700043,1287.459961,228.1900024,38.69630051,12.2166996,25.78000069,35.69430161,2,35,150,17
Ixodes pacificus,65376.4009,-272199.764,172.3130035,1302.819946,175.5630035,30.27020073,10.10330009,25.68330002,35.77180099,11,36,144,13
Ixodes pacificus,317064.8737,-272068.625,155.3000031,1304.819946,169.4830017,27.21089935,10.61670017,23.54999924,34.47480011,3,35,75,28
Ixodes pacificus,286227.0815,-272152.8691,146.5500031,1339.680054,160.1269989,27.92469978,12.06669998,22.51000023,33.29840088,3,34,73,28
Ixodes pacificus,202962.1422,-272193.5647,115.2929993,1349.349976,125.1299973,24.10580063,9.5333004,26.27000046,37.08409882,3,33,96,29
Ixodes pacificus,336368.8268,-272016.3573,164.5269928,1252.77002,176.4329987,26.55209923,11.93999958,23.88999939,34.59590149,3,35,77,28
Ixodes pacificus,173075.5551,-272288.936,195.0599976,1120.300049,278.4570007,48.91189957,8.126700401,20.3932991,31.87190056,3,50,101,21
Ixodes pacificus,-61657.06894,-272309.8011,279.6069946,1042.579956,419.3529968,82.10739899,6.233300209,24.1067009,31.31629944,2,52,141,20
Ixodes pacificus,-1613.647783,-272272.3445,188.25,1168.599976,195.2669983,36.36169815,9.353300095,24.09000015,33.04579926,2,51,115,21
Ixodes pacificus,4940.987434,-272188.5687,154.8000031,1235.369995,157.772995,29.12689972,9.456700325,24.64669991,33.98799896,2,39,129,14
Ixodes pacificus,263258.2304,-272456.8184,122.2900009,1378.109985,129.8529968,23.34339905,11.02330017,26.06669998,36.99720001,3,34,73,28
Ixodes pacificus,246291.0117,-272796.5633,121.9899979,1384.22998,128.2570038,23.27090073,10.65999985,26.58329964,37.62239838,3,33,74,28
Ixodes pacificus,242582.7138,-272630.5045,126.0670013,1373.819946,132.3529968,24.19440079,10.75329971,26.21999931,37.25490189,3,33,74,28
Ixodes pacificus,-77858.93396,-272449.5859,425.3729858,833.6430054,850.1400146,165.2149963,5.52670002,22.41329956,28.23769951,6,49,176,18
Ixodes pacificus,191652.9061,-272514.8071,124.7630005,1347.280029,131.8000031,24.84309959,9.510000229,25.72999954,36.68799973,3,37,99,30
Ixodes pacificus,-9561.642689,-272538.9501,262.3800049,1132.349976,272.5899963,49.57329941,9.350000381,24.25329971,33.28210068,2,51,115,21
Ixodes pacificus,-81085.09452,-272480.6728,419.230011,902.1129761,910.6129761,174.602005,8.020000458,21.23999977,27.24679947,6,49,179,18
Ixodes pacificus,11935.61006,-272642.6855,149.7100067,1262.290039,152.7830048,28.07139969,9.976699829,25.05999947,34.8404007,2,37,129,13
Ixodes pacificus,77787.15191,-272596.524,188,1295.619995,189.9129944,32.71500015,10.89000034,25.43670082,35.24110031,11,36,149,17
Ixodes pacificus,-46624.17352,-272737.7501,330.3900146,1028.670044,499.7030029,97.10279846,6.650000095,24.5,32.85620117,11,51,130,20
Ixodes pacificus,383373.656,-272844.8445,163.9369965,1244.650024,176.7400055,26.55719948,9.590000153,24.04999924,35.24340057,3,38,84,29
Ixodes pacificus,-52893.51819,-273020.281,341.5400085,991.572998,475.4729919,92.5428009,6.446700096,24.19669914,32.08929825,2,51,134,20
Ixodes pacificus,164962.7431,-273137.1493,205.7369995,1093.609985,275.0929871,47.23509979,8.166700363,21.72330093,32.36989975,3,53,104,21
Ixodes pacificus,158182.2835,-273301.9657,219.8670044,1117.01001,263.4930115,46.93920135,7.476699829,22.2833004,32.4679985,3,52,123,23
Ixodes pacificus,-96005.16965,-272991.0187,438.072998,817.9030151,585.2369995,118.0469971,8.083299637,19.52330017,21.31389999,2,48,187,18
Ixodes pacificus,99268.01185,-273019.4622,237.0299988,1262,235.5769958,39.78739929,12.49670029,25.98999977,35.91699982,2,35,156,18
Ixodes pacificus,-76775.02627,-273256.1498,403.2070007,877.072998,819.0930176,159.2200012,6.019999981,21.8567009,27.19280052,6,48,176,18
Ixodes pacificus,400137.7411,-273127.8666,-9999,-9999,205.6529999,26.52840042,8.503299713,22.15999985,33.01200104,3,42,97,31
Ixodes pacificus,341704.1044,-272964.3095,102.0270004,1411.060059,104.5770035,15.37580013,12.64999962,28.49329948,40.10179901,3,35,77,29
Ixodes pacificus,234724.6884,-273170.8536,104.2330017,1386.550049,111.6299973,21.03689957,10.25,27.08329964,38.24710083,3,33,74,28
Ixodes pacificus,-97689.49076,-272961.6636,374.5100098,867.1469727,572.1970215,115.5329971,8.430000305,18.74329948,19.94519997,5,52,187,18
Ixodes pacificus,370479.5705,-273070.898,166.2830048,1185.410034,191.1730042,28.27479935,8.729999542,23.1067009,34.10240173,3,36,77,29
Ixodes pacificus,67635.26198,-273098.3784,173.2799988,1302.119995,176.2100067,30.19720078,10.21000004,25.60330009,35.64160156,11,36,144,13
Ixodes pacificus,279430.2709,-273386.1165,152.7700043,1323.25,167.4730072,29.03160095,11.85330009,22.70000076,33.4382019,3,34,73,28
Ixodes pacificus,69339.37681,-273732.1582,174.3370056,1303.02002,177.1069946,30.39920044,10.30669975,25.57999992,35.58319855,11,36,144,13
Ixodes pacificus,87407.38544,-273399.4386,219.0970001,1277.790039,219.0399933,37.01810074,11.59000015,25.55669975,35.29370117,2,36,150,17
Ixodes pacificus,-47533.09382,-273411.4686,296.7399902,1056.030029,484.9670105,94.3062973,6.650000095,24.49670029,32.83580017,2,51,132,20
Ixodes pacificus,354103.4272,-273661.3623,98.646698,1430.310059,100.9700012,13.77910042,12.71329975,28.99329948,40.75790024,3,35,78,30
Ixodes pacificus,162398.9617,-273439.9452,220.2700043,1102.819946,248.2769928,43.88610077,7.073299885,23.14669991,33.47399902,5,53,109,23
Ixodes pacificus,28096.13405,-273623.4265,154.3200073,1282.329956,154.6629944,25.81329918,10.60330009,24.72999954,34.4239006,11,37,138,13
Ixodes pacificus,-44752.99772,-273545.2461,329.9769897,1030.569946,563.6170044,109.2249985,6.489999771,24.48670006,32.87609863,11,51,130,20
Ixodes pacificus,73976.97837,-273694.6835,182.9369965,1299.290039,185.8470001,32.02519989,10.73330021,25.50329971,35.3769989,11,36,149,17
Ixodes pacificus,-91701.28616,-273458.3451,326.6199951,963.9069824,585.539978,116.5250015,7.349999905,20.93000031,23.71769905,2,48,185,18
Ixodes pacificus,63055.39074,-273481.1854,170.522995,1304.5,173.4799957,30.03930092,10.0333004,25.75,35.86600113,11,36,145,13
Ixodes pacificus,95921.52343,-273815.0805,228.4199982,1287.27002,227.2070007,38.42959976,12.39999962,25.85000038,35.75579834,2,35,154,18
Ixodes pacificus,233576.0665,-273602.2447,103.9400024,1391.300049,111.3700027,20.94910049,10.30669975,27.19000053,38.4007988,3,33,74,28
Ixodes pacificus,344459.8282,-273881.2308,92.08670044,1455.01001,94.45670319,13.24260044,13.06669998,29.36669922,41.13909912,3,34,76,30
Ixodes pacificus,202176.3604,-273979.2179,126.2399979,1343.050049,131.6529999,25.11339951,10.1267004,25.57999992,36.42359924,3,33,96,29
Ixodes pacificus,329157.2978,-274205.5846,169.7200012,1285.02002,186.8730011,28.50099945,10.45330048,22.56329918,33.07619858,3,35,77,28
Ixodes pacificus,313644.2268,-273872.6008,154.5529938,1284.119995,158.0930023,26.0428009,10.57999992,24.01329994,34.95190048,5,34,75,28
Ixodes pacificus,125078.5495,-273986.9153,313.9030151,1126.089966,403.6799927,67.2303009,9.569999695,25.02330017,35.24010086,2,51,163,22
Ixodes pacificus,334478.1482,-274254.8348,179.1869965,1237.089966,197.8029938,28.5298996,10.30669975,21.96999931,32.38570023,3,35,77,27
Ixodes pacificus,214804.7693,-274091.3841,140.6130066,1351.349976,149.8000031,27.36580086,11.02999973,23.99329948,35.0381012,3,34,76,28
Ixodes pacificus,152890.8645,-274298.0504,200.3800049,905.0369873,366.2399902,64.98590088,5.106699944,15.90330029,26.57410049,7,51,130,23
Ixodes pacificus,103521.4337,-274156.5993,238.6000061,1250.050049,254.8630066,42.11059952,11.06669998,25.07999992,34.91070175,2,36,156,18
Ixodes pacificus,361211.4126,-274019.2739,139.5469971,1265.439941,152.6629944,22.49040031,9.643300056,25.56999969,36.89419937,3,35,79,30
Ixodes pacificus,60655.52281,-274054.3865,169.6499939,1305.619995,172.7230072,29.95809937,10.01329994,25.77330017,35.89099884,11,36,145,13
Ixodes pacificus,220697.5814,-274733.6568,123.0070038,1370.790039,129.0130005,23.22940063,10.14000034,25.95000076,36.94620132,3,34,74,28
Ixodes pacificus,225724.4109,-274608.5297,110.1729965,1386.969971,117.9700012,21.77689934,9.956700325,26.79669952,37.88980103,3,33,74,28
Ixodes pacificus,12590.64165,-274698.8547,150.2230072,1274.900024,152.1300049,27.52359962,10.06000042,25.27330017,35.17369843,2,38,129,13
Ixodes pacificus,143916.1335,-274307.7767,163.9570007,823.5670166,373.7900085,69.53379822,3.516700029,15.49670029,26.03310013,7,50,135,23
Ixodes pacificus,137805.8513,-274503.6813,212.4730072,1070.670044,278.0230103,50.28620148,6.690000057,19.97330093,29.92569923,8,51,165,21
Ixodes pacificus,4858.468937,-274667.8743,159.322998,1229.23999,162.0099945,29.48679924,9.5,24.62669945,33.91080093,2,39,128,14
Ixodes pacificus,51328.88276,-274406.5058,169.7369995,1306.25,171.1970062,29.34289932,10.10999966,25.84329987,35.98130035,11,37,143,13
Ixodes pacificus,135289.0125,-274556.2586,265.9230042,1092.599976,288.3299866,52.66210175,7.80670023,22.10000038,31.90730095,2,51,165,22
Ixodes pacificus,154077.2676,-275043.4466,172.9830017,880.2069702,361.0870056,61.56209946,4.619999886,15.38000011,26.08589935,7,51,127,23
Ixodes pacificus,232813.0069,-275158.3614,107.0429993,1387.920044,114.5530014,21.29190063,10.20670033,27.04999924,38.19879913,3,33,74,28
Ixodes pacificus,80613.37508,-275149.1552,194.5670013,1291.910034,195.6699982,33.79600143,11.31999969,25.34670067,35.0522995,3,36,150,17
Ixodes pacificus,133185.7386,-274977.0919,266.3529968,1084.209961,308.7869873,54.83860016,8.016699791,20.9666996,30.99340057,8,51,164,22
Ixodes pacificus,-27158.43587,-275176.2999,286.7030029,1070.97998,329.3900146,63.67979813,6.119999886,24.53000069,33.56159973,2,52,128,21
Ixodes pacificus,113139.054,-275106.5006,354.0799866,921.5670166,501.4230042,83.58580017,6.926700115,20.70000076,30.68040085,6,50,165,23
Ixodes pacificus,246715.7296,-275065.5496,124.2399979,1374.359985,130.8430023,23.91889954,10.53999996,26.54000092,37.57820129,3,32,73,28
Ixodes pacificus,308403.932,-275109.1012,148.0399933,1277.329956,154.6699982,26.15679932,10.4467001,23.98670006,34.95709991,3,33,76,28
Ixodes pacificus,197170.8178,-274904.1291,147.8070068,1297.939941,158.9129944,29.98629951,10.88329983,24.25670052,35.20460129,3,34,81,28
Ixodes pacificus,282388.2217,-275086.1591,145.3200073,1318.969971,164.7669983,28.42989922,11.13329983,22.87000084,33.63980103,3,34,73,28
Ixodes pacificus,359152.7253,-274884.4389,127.1999969,1353.199951,131.0529938,18.39900017,11.32999992,27.26670074,38.70890045,3,35,77,30
Ixodes pacificus,46671.43035,-275123.323,164.7669983,1307.949951,165.572998,28.28429985,10.27330017,25.57999992,35.63740158,11,38,142,13
Ixodes pacificus,53992.219,-275321.4851,168.6970062,1307.969971,171.253006,29.37509918,10.10669994,25.80330086,35.93090057,11,37,143,13
Ixodes pacificus,-89848.66195,-275565.2339,415.6430054,868.8900146,587.7299805,115.9240036,7.199999809,21.35330009,24.30069923,2,48,185,18
Ixodes pacificus,229650.5456,-275474.6452,108.4869995,1383.300049,116.2300034,21.52589989,10.09000015,26.95330048,38.08340073,3,33,74,28
Ixodes pacificus,203122.0478,-275709.6632,134.4869995,1341.550049,143.0700073,26.9951992,11.06669998,24.39669991,35.33869934,3,33,80,28
Ixodes pacificus,59939.0255,-275666.3981,169.3300018,1306.72998,172.1900024,29.77440071,10.06999969,25.73329926,35.82720184,11,36,144,13
Ixodes pacificus,235723.8793,-275311.5218,116.4670029,1371.76001,122.3730011,22.59659958,10.55669975,26.5,37.56280136,3,33,74,28
Ixodes pacificus,-55045.50477,-275506.4776,358.5230103,935,555.5170288,107.8580017,5.690000057,23.72999954,30.95680046,11,52,139,20
Ixodes pacificus,401002.0823,-275520.6542,-9999,-9999,215.1399994,27.32369995,7.903299809,21.36330032,32.07310104,7,43,96,31
Ixodes pacificus,308528.9868,-275273.984,147.677002,1274.22998,154.503006,26.1935997,10.38329983,23.92329979,34.87310028,3,33,76,28
Ixodes pacificus,73365.51749,-275507.0496,180.0469971,1302.890015,182.9730072,31.3852005,10.72329998,25.50670052,35.39289856,11,35,150,17
Ixodes pacificus,-58654.42436,-275325.7689,323.4869995,974.322998,520.2869873,102.1500015,5.786699772,23.59329987,30.72699928,2,52,140,20
Ixodes pacificus,190362.0939,-275534.0658,133.3399963,1339.119995,139.7070007,25.5862999,9.656700134,25.56669998,36.51499939,3,37,99,30
Ixodes pacificus,408414.4149,-275373.2312,177.9570007,1144.459961,213.4600067,26.47100067,8.72329998,21.29669952,32.01580048,3,39,87,31
Ixodes pacificus,-14865.78389,-275744.8823,219.5500031,1168,227.5200043,38.83229828,7.936699867,24.16670036,33.28829956,8,51,120,23
Ixodes pacificus,417073.6756,-276017.2658,150.3200073,1294.75,158.5399933,20.58919907,10.8732996,25.62669945,37.07939911,3,40,78,29
Ixodes pacificus,68850.55704,-275913.5456,171.3370056,1305.390015,174.2070007,29.90880013,10.27670002,25.57999992,35.56190109,11,34,151,17
Ixodes pacificus,91399.65487,-276102.2195,214.5670013,1287.910034,213.522995,36.36980057,12.18999958,25.74670029,35.66790009,2,35,152,17
Ixodes pacificus,73136.85691,-275952.6345,179.4369965,1303.119995,182.4170074,31.29319954,10.70330048,25.51000023,35.39559937,11,35,150,17
Ixodes pacificus,259529.6776,-276146.4038,125.2969971,1364.329956,131.3699951,23.84070015,10.49670029,26.35330009,37.29629898,3,34,73,28
Ixodes pacificus,111356.6461,-276189.7733,348.4169922,1045.540039,429.1730042,71.25479889,7.286699772,21.29669952,31.22100067,2,50,161,23
Ixodes pacificus,131947.3735,-276201.9246,243.0099945,986.5269775,391.9070129,68.8132019,6.46999979,18.5366993,28.9076004,8,51,138,22
Ixodes pacificus,244550.2895,-276063.5286,126.6600037,1381.349976,132.8630066,24.14459991,10.6232996,26.49329948,37.54159927,3,33,73,28
Ixodes pacificus,-56316.82264,-275796.0184,358.5599976,944.6199951,529.742981,103.348999,5.869999886,23.65670013,30.89730072,2,52,140,20
Ixodes pacificus,221598.6755,-275945.625,119.586998,1363.930054,125.9570007,22.95660019,10.03999996,26.12000084,37.09889984,3,33,74,28
Ixodes pacificus,-92236.77954,-275891.5351,480.8330078,779.0900269,547.1870117,109.302002,7.94329977,19.89999962,21.79039955,2,48,187,18
Ixodes pacificus,380297.1663,-275985.5157,162.6699982,1205.22998,196.5330048,29.20660019,8.556699753,22.88669968,33.74029922,3,38,79,29
Ixodes pacificus,361272.6463,-275837.5271,132.8800049,1314.75,141.253006,20.47260094,10.30669975,26.28000069,37.63529968,3,35,76,30
Ixodes pacificus,-79519.27666,-276142.9899,414.8630066,905.9169922,868.7700195,167.1190033,8.27670002,21.03000069,26.6303997,6,48,182,18
Ixodes pacificus,-30500.14142,-276132.0977,296.2170105,1066.51001,356.8569946,68.98840332,6.400000095,24.58670044,33.42589951,2,53,128,20
Ixodes pacificus,437261.7382,-276272.9118,195.7630005,1186.079956,214.2669983,26.8470993,9.649999619,22.63669968,33.51580048,3,37,92,30
Ixodes pacificus,246629.1763,-276487.7647,127.1470032,1368.969971,133.7700043,24.48480034,10.45670033,26.3932991,37.39979935,3,32,73,28
Ixodes pacificus,68713.4025,-276554.8645,170.7369995,1306.339966,173.6900024,29.89760017,10.30669975,25.55999947,35.52610016,11,34,151,17
Ixodes pacificus,405525.0048,-276544.5844,195.1829987,1082.449951,251.9170074,30.53039932,7.743299961,20.05669975,30.5753994,3,42,92,30
Ixodes pacificus,-57473.19897,-276694.1965,355.9030151,931.5230103,541.677002,105.8249969,5.653299809,23.47669983,30.4503994,2,52,141,20
Ixodes pacificus,-10257.46983,-276223.2308,251.7899933,1155.25,253.5769958,43.15829849,9.873299599,23.48670006,32.48690033,8,51,117,23
Ixodes pacificus,265762.5832,-276481.8851,138.7169952,1322.829956,147.4369965,25.86870003,11.59329987,24.47999954,35.33480072,3,34,73,28
Ixodes pacificus,-30694.87905,-276399.6858,292.3869934,1074.689941,347.8169861,67.15329742,6.53000021,24.65670013,33.54240036,2,53,128,20
Ixodes pacificus,133631.1257,-276561.313,246.7700043,1120.310059,301.6570129,53.80659866,7.489999771,20.53000069,30.51490021,6,51,163,22
Ixodes pacificus,270227.1623,-276554.6654,144.1029968,1365.060059,152.1199951,28.15519905,11.58329964,25.19330025,36.01530075,3,34,74,28
Ixodes pacificus,74675.62071,-276659.7927,178.8970032,1304.859985,180.9499969,31.01239967,10.81000042,25.4633007,35.32799911,11,35,149,17
Ixodes pacificus,205632.7828,-277162.6346,135.996994,1339.819946,141.0829926,26.16379929,10.56000042,25.07999992,35.95280075,3,33,96,29
Ixodes pacificus,-5142.738096,-276826.2568,241.2899933,1138.390015,256.8299866,44.51900101,10.15670013,23.64669991,32.8885994,7,51,115,21
Ixodes pacificus,231278.4963,-276980.1446,110.6729965,1376.97998,118.2129974,21.8593998,10.10000038,26.81329918,37.87440109,3,33,74,28
Ixodes pacificus,105319.8347,-277133.6062,239.0399933,1225.119995,247.6699982,41.28710175,11.90330029,25.66670036,35.60070038,2,50,155,23
Ixodes pacificus,171418.2117,-276839.5819,211.9299927,1143.130005,278.3129883,47.02610016,8.676699638,20.47330093,31.46769905,3,52,103,22
Ixodes pacificus,390197.9296,-276995.8143,170.253006,1235.099976,183.9499969,27.3701992,9.520000458,23.70669937,34.85480118,3,39,89,29
Ixodes pacificus,417741.8819,-276959.2042,150.75,1293.76001,159.177002,20.60989952,10.77000046,25.66670036,37.13830185,3,40,79,29
Ixodes pacificus,393058.9965,-277178.9746,172.9029999,1235.599976,186.822998,27.4477005,9.609999657,23.48999977,34.63899994,3,38,92,29
Ixodes pacificus,214268.9171,-276863.4339,140.7299957,1351.560059,144.5099945,25.94809914,10.93000031,24.79000092,35.82979965,3,34,76,28
Ixodes pacificus,5692.913494,-277152.0887,165.0130005,1231.77002,167.3300018,30.11090088,9.826700211,24.56329918,33.94520187,2,40,127,14
Ixodes pacificus,-39271.04778,-277085.2149,436.7929993,914.3070068,566.9470215,110.7789993,6.176700115,24.49329948,32.89419937,2,51,128,20
Ixodes pacificus,258319.6461,-276717.3072,123.0800018,1363.310059,133.2400055,24.19619942,10.49670029,26.26329994,37.19660187,3,34,73,28
Ixodes pacificus,275058.2015,-277136.0056,141.2030029,1367.319946,142.6100006,25.82329941,11.36670017,25.42329979,36.19829941,3,34,74,28
Ixodes pacificus,120928.3638,-277234.14,288.9070129,913.6900024,519.2130127,86.81729889,7.269999981,21.37330055,31.4659996,6,51,164,23
Ixodes pacificus,411865.7273,-277316.8475,172.4369965,1226.810059,199.0899963,25.6215992,9.43999958,22.09000015,32.96089935,3,38,84,30
Ixodes pacificus,205520.7592,-277269.019,135.996994,1339.819946,141.0829926,26.16379929,10.56000042,25.07999992,35.95280075,3,33,97,29
